,ID,BRAND,SUB_DETAIL,START_DATE,END_DATE,SUB_DURATION_DAYS,REVENUE
80,001WOTZ983,Pulse,expired monthly,2022-01-01,2022-05-03,122,40.0
81,001WZZE262,RetroReel,expired monthly,2022-01-01,2023-11-01,669,689.54
82,001XDRM026,LimeLight,expired monthly,2022-01-01,2022-09-15,257,180.0
83,001XPYF468,Pulse,paid monthly,2022-03-24,2023-05-15,417,111.86
84,001YPUL192,ChillStream,paid monthly,2022-08-04,2023-05-08,277,250.0
85,002ANIL633,Pulse,paid annual,2022-07-25,2023-08-30,401,100.02
86,002BKVK889,RetroReel,expired annual,2022-01-01,2023-07-15,560,239.96
87,002BZGD044,CineQuest,paid annual,2022-01-04,2022-08-19,227,59.98
88,002BZGD044,RetroReel,expired monthly,2022-01-01,2022-01-23,22,29.98
89,002CNQR282,LimeLight,expired annual,2022-01-01,2022-01-20,19,80.0
90,002CREJ862,Pulse,discounted monthly,2023-01-23,2023-08-10,199,56.0
91,002CXBG255,CineQuest,discounted annual,2022-08-04,2023-02-01,181,59.99
92,002CXBG255,CineQuest,paid monthly,2023-06-18,2023-10-16,120,361.90999999999997
93,002EAAX725,CineQuest,paid annual,2022-03-02,2022-09-30,212,59.99
94,002EAAX725,CineQuest,paid monthly,2023-01-03,2023-02-14,42,84.01
95,002EXCW867,RetroReel,paid monthly,2022-03-29,2023-12-13,624,629.79
96,002FCKO341,RetroReel,expired annual,2022-01-01,2022-06-30,180,119.97
97,002FIHW100,CineQuest,expired monthly,2022-01-01,2022-04-10,99,47.96
98,002FIHW100,CineQuest,trial monthly,2022-06-23,2022-07-05,12,59.96
99,002FIHW100,LimeLight,expired monthly,2022-01-01,2023-09-06,613,420.21000000000004
100,002FMLQ798,Pulse,expired monthly,2022-01-01,2022-11-14,317,87.89
101,002FMLQ798,Pulse,paid monthly,2023-04-13,2023-10-24,194,143.82
102,002HTBP303,CineQuest,expired monthly,2022-01-01,2022-02-28,58,24.02
103,002JYSZ401,LimeLight,expired monthly,2022-01-01,2022-05-11,130,100.0
104,002KBTX257,ChillStream,expired monthly,2022-01-01,2022-03-17,75,75.0
105,002KDWJ981,ChillStream,paid monthly,2022-10-15,2022-12-06,52,50.0
106,002KGKA332,CineQuest,paid annual,2022-06-19,2022-08-29,71,60.0
107,002KGKA332,CineQuest,paid monthly,2023-05-23,2023-07-29,67,95.97
108,002KGKA332,CineQuest,paid monthly,2023-08-11,2023-12-31,142,155.97
109,002KIAG292,Pulse,paid monthly,2022-02-15,2023-02-17,367,104.0
110,002NKQR179,LimeLight,paid monthly,2022-01-17,2022-02-21,35,40.0
111,002NKQR179,LimeLight,trial monthly,2022-05-21,2023-07-25,430,339.84999999999997
112,002NLTJ592,Pulse,expired monthly,2022-01-01,2022-04-11,100,31.96
113,002NLTJ592,Pulse,paid monthly,2022-05-30,2022-07-12,43,47.94
114,002NLTJ592,Pulse,trial monthly,2022-08-03,2022-09-05,33,63.959999999999994
115,002NLTJ592,Pulse,paid monthly,2023-01-27,2023-02-03,7,79.11999999999999
116,002NWGK515,Pulse,paid monthly,2022-01-24,2023-01-06,347,96.0
117,002NYZB724,Pulse,expired annual,2022-01-01,2022-10-29,301,50.0
118,002OADV079,ChillStream,expired monthly,2022-01-01,2022-02-12,42,50.0
119,002OADV079,ChillStream,paid monthly,2022-04-26,2023-11-07,560,524.81
120,002ODJA245,Pulse,expired monthly,2022-01-01,2022-09-22,264,72.17999999999999
121,002OFHC379,CineQuest,paid annual,2022-01-21,2022-07-30,190,60.02
122,002OFHC379,Pulse,paid annual,2022-02-01,2022-07-20,169,50.01
123,002OHHT519,Pulse,paid monthly,2023-06-19,2023-08-06,48,16.02
124,002PPXS156,LimeLight,expired annual,2022-01-01,2022-09-22,264,80.0
125,002PPXS156,LimeLight,paid monthly,2022-11-22,2023-09-15,297,280.0
126,002QROR117,LimeLight,expired annual,2022-01-01,2022-08-13,224,80.01
127,002RFCE675,Pulse,expired monthly,2022-01-01,2022-02-26,56,16.02
128,002RIEU470,CineQuest,discounted annual,2022-02-26,2022-06-03,97,59.99
129,002RKAR661,ChillStream,paid monthly,2022-09-13,2023-02-06,146,125.05000000000001
130,002RKAR661,ChillStream,paid monthly,2023-06-22,2023-09-08,78,200.05
131,002RWXN391,CineQuest,paid annual,2022-01-07,2022-02-18,42,60.0
132,002RWXN391,CineQuest,paid monthly,2022-03-20,2022-10-17,211,156.16
133,002RWXN391,CineQuest,paid monthly,2023-05-28,2023-10-02,127,216.16
134,002SOIZ089,LimeLight,paid annual,2022-02-11,2023-07-30,534,159.98
135,002UQOE027,RetroReel,trial monthly,2022-10-12,2023-12-19,433,450.15000000000003
136,002VKQJ659,Pulse,paid monthly,2022-06-26,2022-08-14,49,16.0
137,002VXNA655,Pulse,trial monthly,2022-01-06,2022-12-23,351,95.76
138,002WGSA012,CineQuest,paid monthly,2022-03-28,2023-11-03,585,240.0
139,002WKIG010,Pulse,paid monthly,2022-03-03,2022-09-12,193,56.0
140,002YJVX993,CineQuest,paid annual,2022-02-04,2022-10-08,246,59.99
141,002ZPKN335,Pulse,paid monthly,2023-02-12,2023-04-15,62,23.97
142,003AEKA966,LimeLight,discounted monthly,2022-03-26,2022-04-01,6,20.01
143,003AFDK971,CineQuest,discounted monthly,2022-11-24,2023-03-01,97,48.0
144,003ANID263,LimeLight,expired monthly,2022-01-01,2022-04-07,96,79.96
145,003AUQO335,Pulse,paid annual,2022-02-11,2023-03-20,402,100.0
146,003FHPQ342,CineQuest,paid annual,2022-02-08,2023-07-25,532,120.04
147,003FIZU237,CineQuest,paid annual,2022-06-17,2022-12-22,188,60.0
148,003FXVZ713,Pulse,paid monthly,2022-01-28,2022-05-28,120,31.96
149,003FXVZ713,Pulse,discounted monthly,2022-08-13,2022-11-21,100,63.96
150,003FXVZ713,Pulse,paid monthly,2022-12-13,2023-11-12,334,180.44
151,003GPNN238,LimeLight,expired monthly,2022-01-01,2022-09-24,266,180.18
152,003HHJL570,Pulse,paid annual,2022-02-21,2022-06-05,104,50.0
153,003HLEM814,CineQuest,paid annual,2022-05-31,2022-07-22,52,60.0
154,003HLEM814,CineQuest,paid monthly,2022-11-13,2022-12-10,27,72.0
155,003HOFE542,RetroReel,paid monthly,2022-05-09,2023-05-13,369,390.0
156,003IMVF953,RetroReel,expired monthly,2022-01-01,2022-03-01,59,59.98
157,003IMVF953,RetroReel,paid monthly,2022-06-10,2022-08-08,59,119.97999999999999
158,003JAJC959,LimeLight,paid monthly,2022-06-24,2023-06-09,350,239.76
159,003JOSE263,CineQuest,expired monthly,2022-01-01,2022-01-29,28,12.01
160,003JXTS440,LimeLight,expired monthly,2022-01-01,2022-01-22,21,20.03
161,003KHGQ561,RetroReel,paid monthly,2022-06-30,2022-10-12,104,120.08
162,003NBZB582,Pulse,paid monthly,2022-03-22,2022-08-31,162,48.06
163,003OLXB119,Pulse,paid monthly,2022-04-09,2023-06-29,446,120.0
164,003ONER290,CineQuest,trial monthly,2022-01-28,2022-04-07,69,35.94
165,003QYGK056,ChillStream,expired annual,2022-01-01,2022-05-06,125,100.0
166,003QZTI046,CineQuest,expired monthly,2022-01-01,2022-01-11,10,12.0
167,003QZTI046,CineQuest,paid monthly,2022-05-19,2022-09-10,114,60.04
168,003TCEP184,CineQuest,paid monthly,2023-03-25,2023-11-14,234,96.0
169,003TEQR186,CineQuest,expired monthly,2022-01-01,2022-03-06,64,36.03
170,003TEQR186,CineQuest,paid monthly,2022-09-19,2023-05-07,230,132.03
171,003TEQR186,LimeLight,expired monthly,2022-01-01,2023-07-23,568,380.0
172,003UKIB964,RetroReel,expired monthly,2022-01-01,2022-04-12,101,120.0
173,003WHEB120,CineQuest,paid monthly,2023-01-05,2023-11-19,318,132.22
174,003WNAG684,ChillStream,paid annual,2022-03-07,2023-07-08,488,200.0
175,003XKHS955,RetroReel,expired monthly,2022-01-01,2023-03-27,450,450.15000000000003
176,003XTUL243,CineQuest,paid monthly,2022-01-19,2022-07-04,166,71.94
177,003XTUL243,CineQuest,paid monthly,2023-03-09,2023-05-15,67,107.91
178,003YXVZ587,RetroReel,expired monthly,2022-01-01,2023-03-11,434,450.15000000000003
179,003YZJM392,LimeLight,expired monthly,2022-01-01,2022-01-28,27,20.01
180,003YZJM392,LimeLight,paid monthly,2022-08-03,2022-12-10,129,120.11
181,003ZHRQ771,LimeLight,discounted monthly,2023-07-30,2023-10-30,92,79.96
182,003ZZGJ163,ChillStream,expired monthly,2022-01-01,2023-03-11,434,374.7
183,004AKNN688,ChillStream,expired monthly,2022-01-01,2022-02-09,39,50.0
184,004AKNN688,ChillStream,paid monthly,2022-03-07,2023-05-27,446,424.84999999999997
185,004AMJN950,LimeLight,paid monthly,2022-01-10,2022-07-05,176,120.06
186,004AXNW235,CineQuest,trial annual,2022-06-30,2022-07-07,7,60.01
187,004AXNW235,CineQuest,paid annual,2022-08-15,2023-10-18,429,208.72
188,004BELU613,ChillStream,expired monthly,2022-01-01,2022-03-17,75,74.94
189,004BTTQ071,LimeLight,paid monthly,2022-02-25,2022-03-24,27,20.0
190,004EFKZ926,Pulse,trial annual,2022-02-10,2022-06-24,134,50.01
191,004EFKZ926,Pulse,paid monthly,2022-09-24,2022-12-29,96,307.11
192,004ERWY396,CineQuest,paid monthly,2022-01-29,2022-10-27,271,119.80000000000001
193,004ERWY396,CineQuest,discounted monthly,2023-02-22,2023-04-01,38,143.78
194,004GBPK269,CineQuest,expired monthly,2022-01-01,2022-02-19,49,24.0
195,004GBPK269,CineQuest,paid monthly,2022-07-13,2022-08-19,37,48.0
196,004GNHV340,ChillStream,paid annual,2022-03-28,2023-07-27,486,200.0
197,004JKTR944,RetroReel,paid monthly,2022-04-01,2023-03-17,350,360.12
198,004JNYB810,Pulse,expired monthly,2022-01-01,2022-03-29,87,24.0
199,004JNYB810,Pulse,paid annual,2022-08-10,2023-03-30,232,73.99000000000001
200,004JVWK677,LimeLight,expired monthly,2022-01-01,2022-04-06,95,79.96
201,004KQJC323,LimeLight,expired monthly,2022-01-01,2022-03-12,70,59.97
202,004KQJC323,LimeLight,paid annual,2022-07-02,2022-08-28,57,139.97
203,004KXZQ857,RetroReel,paid monthly,2022-03-14,2023-08-20,524,540.1800000000001
204,004LDOW280,Pulse,paid monthly,2022-03-06,2022-06-13,99,31.96
205,004LDOW280,Pulse,paid monthly,2022-07-21,2023-04-17,270,103.96000000000001
206,004MTZV947,CineQuest,expired monthly,2022-01-01,2022-02-27,57,23.98
207,004MTZV947,CineQuest,paid monthly,2022-03-25,2022-04-20,26,35.980000000000004
208,004NNGI157,RetroReel,expired monthly,2022-01-01,2022-07-19,199,210.0
209,004NNGI157,RetroReel,paid monthly,2023-03-27,2023-08-02,128,360.05
210,004PAMY118,LimeLight,paid monthly,2022-01-15,2023-02-24,405,280.14000000000004
211,004PNMJ902,CineQuest,expired monthly,2022-01-01,2022-03-12,70,36.03
212,004PNMJ902,Pulse,paid monthly,2022-07-24,2022-11-02,101,31.96
213,004POHC309,LimeLight,paid monthly,2022-02-01,2022-04-28,86,59.97
214,004QHPK778,ChillStream,expired monthly,2022-01-01,2022-01-05,4,24.99
215,004QKDC600,RetroReel,expired monthly,2022-01-01,2022-12-12,345,360.12
216,004QPCZ325,Pulse,expired monthly,2022-01-01,2022-06-06,156,48.0
217,004RNEC476,ChillStream,expired monthly,2022-01-01,2022-02-16,46,49.98
218,004RNEC476,ChillStream,discounted monthly,2023-01-19,2023-10-01,255,274.89
219,004RPPT922,ChillStream,expired annual,2022-01-01,2022-09-11,253,100.0
220,004SFGA279,LimeLight,expired monthly,2022-01-01,2022-06-09,159,119.94
221,004SFGA279,LimeLight,paid annual,2022-07-28,2023-05-19,295,199.93
222,004SZWZ820,LimeLight,expired monthly,2022-01-01,2023-04-05,459,320.16
223,004SZWZ820,Pulse,expired annual,2022-01-01,2022-02-01,31,50.0
224,004SZWZ820,Pulse,paid monthly,2022-05-15,2023-03-23,312,137.89
225,004UOHX798,LimeLight,expired annual,2022-01-01,2022-11-02,305,80.0
226,004VACU875,ChillStream,paid monthly,2022-04-24,2022-07-02,69,75.0
227,004VACU875,ChillStream,paid monthly,2023-06-30,2023-09-13,75,150.03
228,004VACU875,Pulse,paid monthly,2022-01-22,2022-04-25,93,32.0
229,004WBSE248,ChillStream,expired monthly,2022-01-01,2022-05-20,139,124.94999999999999
230,004WBSE248,ChillStream,trial monthly,2022-09-19,2023-03-30,192,300.02
231,004WBSE248,CineQuest,expired monthly,2022-01-01,2022-05-28,147,60.0
232,004WBSE248,CineQuest,paid monthly,2022-07-09,2022-08-07,29,72.0
233,004WBSE248,CineQuest,paid monthly,2022-09-04,2023-10-05,396,240.14
234,004WBSE248,Pulse,paid monthly,2022-02-02,2023-07-06,519,144.0
235,004WDNE622,Pulse,discounted monthly,2022-05-10,2022-08-13,95,32.0
236,004WDNE622,Pulse,paid monthly,2023-05-03,2023-12-09,220,110.64
237,004WENA386,Pulse,trial monthly,2022-03-14,2022-07-27,135,39.95
238,004WPRH738,ChillStream,expired monthly,2022-01-01,2022-10-20,292,249.89999999999998
239,004WSAQ537,ChillStream,trial monthly,2022-06-26,2022-12-08,165,150.0
240,004WSAQ537,ChillStream,paid monthly,2023-04-13,2023-07-23,101,386.84000000000003
241,004XMMN681,LimeLight,expired monthly,2022-01-01,2022-04-17,106,79.96
242,004XVQK228,CineQuest,expired monthly,2022-01-01,2022-01-08,7,12.0
243,004XVQK228,CineQuest,trial monthly,2022-02-18,2022-06-12,114,59.96
244,004XVQK228,CineQuest,paid monthly,2022-07-02,2022-10-21,111,127.72
245,004XVQK228,CineQuest,paid monthly,2022-11-27,2023-12-11,379,331.55
246,004ZETP103,RetroReel,expired monthly,2022-01-01,2022-05-23,142,149.95
247,004ZVVX124,CineQuest,paid monthly,2022-02-13,2022-05-13,89,36.0
248,004ZVVX124,CineQuest,discounted monthly,2022-06-14,2022-09-01,79,72.0
249,004ZXAB891,CineQuest,paid monthly,2022-01-05,2022-02-03,29,11.99
250,004ZXAB891,CineQuest,paid monthly,2022-04-17,2022-05-06,19,23.98
251,004ZXAB891,CineQuest,paid monthly,2023-08-31,2023-12-17,108,72.02
252,005AJTJ963,CineQuest,paid monthly,2022-02-02,2022-09-03,213,95.84
253,005AJTJ963,CineQuest,paid monthly,2022-11-17,2023-03-11,114,143.84
254,005AJTJ963,CineQuest,paid annual,2023-04-03,2023-12-14,255,203.83
255,005AJTJ963,Pulse,expired annual,2022-01-01,2023-04-12,466,100.04
256,005APHH960,CineQuest,discounted monthly,2022-02-13,2023-10-29,623,251.79
257,005APHH960,Pulse,paid annual,2022-01-25,2023-12-07,681,100.0
258,005AVDY361,ChillStream,expired annual,2022-01-01,2022-01-28,27,100.02
259,005BCIQ004,LimeLight,expired annual,2022-01-01,2022-03-19,77,80.0
260,005BCIQ004,LimeLight,paid annual,2022-11-06,2022-12-06,30,160.01999999999998
261,005CBWF649,Pulse,paid annual,2022-02-17,2022-10-09,234,50.0
262,005CKJF445,LimeLight,paid monthly,2022-09-14,2023-04-19,217,160.0
263,005CLAH698,RetroReel,expired annual,2022-01-01,2022-03-05,63,120.0
264,005CRSD874,CineQuest,expired annual,2022-01-01,2022-07-24,204,59.99
265,005CRSD874,CineQuest,discounted annual,2022-10-12,2023-06-17,248,119.99000000000001
266,005CRSD874,CineQuest,paid annual,2023-10-29,2023-11-10,12,198.07
267,005CRSD874,LimeLight,expired monthly,2022-01-01,2023-01-03,367,259.87
268,005CVHE823,CineQuest,expired monthly,2022-01-01,2022-07-16,196,84.07
269,005CVMO725,LimeLight,paid monthly,2022-04-20,2022-10-27,190,140.0
270,005CVMO725,RetroReel,expired annual,2022-01-01,2022-04-06,95,119.99
271,005DEST751,CineQuest,paid annual,2022-01-21,2023-05-08,472,120.0
272,005EBJD636,Pulse,paid annual,2022-05-24,2023-09-20,484,100.02
273,005EDVN799,RetroReel,expired monthly,2022-01-01,2022-05-22,141,150.0
274,005FXWL713,CineQuest,expired monthly,2022-01-01,2022-01-04,3,12.0
275,005IKHP676,CineQuest,trial monthly,2022-02-27,2023-04-10,407,168.0
276,005IKHP676,LimeLight,paid monthly,2022-05-05,2022-07-15,71,60.03
277,005ITHJ033,LimeLight,paid monthly,2022-02-10,2023-06-14,489,340.0
278,005IZSJ697,LimeLight,paid monthly,2022-10-06,2023-08-16,314,219.89
279,005JAMG408,LimeLight,expired annual,2022-01-01,2022-03-06,64,79.99
280,005KLHD033,LimeLight,expired annual,2022-01-01,2023-04-29,483,159.96
281,005KMLV801,RetroReel,paid annual,2022-01-22,2023-10-14,630,240.02
282,005LMLD320,LimeLight,paid monthly,2022-03-24,2022-06-18,86,60.0
283,005MQWT219,LimeLight,paid monthly,2022-01-04,2022-07-14,191,140.0
284,005MQWT219,LimeLight,paid monthly,2023-06-23,2023-11-07,137,240.05
285,005MVVN443,Pulse,paid monthly,2022-02-13,2022-03-28,43,15.98
286,005MVVN443,Pulse,trial monthly,2022-04-01,2022-11-16,229,80.14
287,005MVVN443,Pulse,paid monthly,2022-12-26,2023-02-25,61,162.54
288,005MVVN443,Pulse,paid monthly,2023-08-03,2023-10-25,83,210.51
289,005NTLW643,CineQuest,paid monthly,2022-02-21,2022-05-07,75,36.0
290,005NTLW643,CineQuest,discounted monthly,2022-09-06,2023-10-01,390,192.0
291,005OXQY492,Pulse,paid monthly,2022-03-27,2022-07-12,107,32.0
292,005PSDD172,RetroReel,expired monthly,2022-01-01,2022-01-20,19,30.0
293,005PUYF561,LimeLight,expired monthly,2022-01-01,2022-01-30,29,20.0
294,005PXUP242,LimeLight,paid monthly,2022-01-27,2022-05-14,107,80.0
295,005PXZW655,LimeLight,paid monthly,2022-02-06,2022-05-05,88,60.0
296,005PXZW655,Pulse,paid monthly,2022-07-12,2022-12-09,150,40.05
297,005QIBK768,Pulse,expired monthly,2022-01-01,2022-03-25,83,24.0
298,005QIBK768,Pulse,trial monthly,2022-05-17,2022-11-16,183,80.07
299,005QIBK768,Pulse,trial monthly,2023-01-17,2023-11-12,299,159.97
300,005QWTZ542,LimeLight,expired monthly,2022-01-01,2022-05-20,139,100.0
301,005RCWZ068,LimeLight,expired monthly,2022-01-01,2022-12-24,357,240.0
302,005RVSJ622,RetroReel,expired annual,2022-01-01,2022-04-24,113,120.0
303,005RVSJ622,RetroReel,discounted monthly,2022-07-16,2023-05-06,294,420.0
304,005TCXI940,CineQuest,paid monthly,2022-10-04,2023-11-01,393,167.86
305,005TLRF516,Pulse,discounted monthly,2022-04-25,2022-05-02,7,8.01
306,005TQVA378,LimeLight,expired monthly,2022-01-01,2022-03-22,80,60.0
307,005TXTH594,LimeLight,expired annual,2022-01-01,2022-03-20,78,79.99
308,005UXRN097,ChillStream,expired monthly,2022-01-01,2023-01-11,375,325.13
309,005UYEU370,CineQuest,expired monthly,2022-01-01,2022-01-29,28,12.01
310,005UYEU370,CineQuest,paid monthly,2022-10-05,2023-08-14,313,144.01
311,005VGAL262,CineQuest,paid monthly,2022-02-07,2022-05-31,113,48.0
312,005VGAL262,CineQuest,paid monthly,2022-08-26,2023-02-23,181,132.07
313,005VGAL262,CineQuest,paid monthly,2023-09-12,2023-12-19,98,180.10999999999999
314,005YPOG658,Pulse,expired monthly,2022-01-01,2022-01-14,13,7.98
315,005YPOG658,Pulse,paid monthly,2022-03-30,2022-11-29,244,79.98
316,005YPOG658,Pulse,paid monthly,2022-12-10,2023-10-15,309,167.98000000000002
317,005ZHSW573,CineQuest,paid annual,2022-08-03,2023-10-16,439,120.0
318,006BIGJ762,RetroReel,paid annual,2023-03-30,2023-10-15,199,119.99
319,006CSAF205,LimeLight,expired monthly,2022-01-01,2022-03-05,63,60.0
320,006CSAF205,LimeLight,paid monthly,2022-08-28,2023-02-21,177,180.06
321,006DQSO238,LimeLight,expired annual,2022-01-01,2022-08-03,214,79.99
322,006DYJP348,Pulse,expired annual,2022-01-01,2022-01-19,18,49.99
323,006EFVW924,CineQuest,paid monthly,2022-01-15,2022-09-21,249,107.91
324,006EFVW924,CineQuest,paid annual,2023-03-15,2023-08-10,148,167.92
325,006FKZP530,LimeLight,expired monthly,2022-01-01,2022-02-07,37,40.0
326,006GITA462,CineQuest,expired monthly,2022-01-01,2022-05-13,132,59.95
327,006GITA462,CineQuest,paid monthly,2022-08-20,2022-12-19,121,120.0
328,006GITA462,CineQuest,paid monthly,2023-06-25,2023-08-23,59,144.0
329,006IDRX772,LimeLight,trial annual,2022-05-26,2023-12-01,554,160.0
330,006KAHH236,Pulse,expired annual,2022-01-01,2022-03-19,77,49.99
331,006KUQM142,CineQuest,trial monthly,2022-05-16,2022-10-30,167,72.0
332,006KUQM142,CineQuest,paid monthly,2022-11-14,2023-12-13,394,273.08
333,006LUUT405,ChillStream,paid monthly,2022-03-15,2023-09-21,555,475.0
334,006LUUT405,Pulse,expired monthly,2022-01-01,2022-03-28,86,24.03
335,006LZLE549,Pulse,expired monthly,2022-01-01,2022-03-18,76,23.94
336,006LZLE549,Pulse,paid monthly,2022-04-14,2023-04-30,381,127.94
337,006MHQU901,Pulse,expired monthly,2022-01-01,2022-07-06,186,56.0
